id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27774209,Let me Athens you! #2,90214587,Stelios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97673,23.72746,Entire home/apt,100,2,317,2022-09-12,6.37,3,246,108,00001186432
27482987,Fairytale Cozy Apt in Athens,1167063,Dimi David Opsimoulis,,ΠΑΓΚΡΑΤΙ,37.97085,23.7455,Entire home/apt,75,2,8,2022-07-16,0.18,38,319,3,00001152110
27483506,New studio ***7 stars*** near metro,206875986,Tatiana,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99103,23.72599,Entire home/apt,30,1,8,2021-01-10,0.16,1,0,0,00000215435
27774424,Let me Athens you! #3,90214587,Stelios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97673,23.72746,Entire home/apt,68,1,238,2022-09-16,4.78,3,313,74,00001186326
27389393,Luxury Penthouse with Acropolis View,205195173,Panagiotis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98566,23.71658,Entire home/apt,55,1,124,2022-09-09,2.48,1,318,38,00000165481
27485127,Acropolis suites1-Where else in Athens?,67462220,ΜΙΧΟΣ Μονοπροσωπη Ικε,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96838,23.72994,Entire home/apt,94,2,35,2022-09-12,0.71,2,350,6,00001201760
27389454,Luxury 3BD Apartment in Kolonaki,152449611,Athina And/Or Eleni,,ΚΟΛΩΝΑΚΙ,37.97802,23.75084,Entire home/apt,156,1,11,2022-09-10,0.22,20,339,3,00001112593
27775153,Home..Sweet Home!,209710956,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97636,23.72681,Entire home/apt,106,2,206,2022-09-13,4.20,1,164,74,00000565990
27778616,"Central, city view, chic and bright apartment",59029492,Argyro,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98508,23.72578,Entire home/apt,50,3,182,2022-08-23,3.65,1,0,27,00000040901
27494000,"Quiet 2-bedroom flat, 10-minute walk to Syntagma",128906848,Alkistis,,ΠΑΓΚΡΑΤΙ,37.97021,23.74371,Entire home/apt,100,2,22,2019-09-29,0.45,1,81,0,011589 68550
27778865,ΜΑΡΟΥΛΙΣ  Little Paradise,209747751,Giorgos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99009,23.7337,Entire home/apt,50,2,4,2022-08-19,0.08,1,365,2,
27389815,Cozy and Bright Two Bedroom Apartment in Kolonaki,152449611,Athina And/Or Eleni,,ΛΥΚΑΒΗΤΤΟΣ,37.98046,23.74627,Entire home/apt,125,1,29,2022-08-30,0.58,20,338,14,00001112078
27511863,Unique classic vintage house in Athens,206927597,Petros Val,,ΙΛΙΣΙΑ,37.97488,23.76029,Private room,22,28,15,2021-06-08,0.31,3,19,0,00001197140
28269762,GPC Luxury Apartment 1 ATH with Garden,185590784,Gregory,,ΚΕΡΑΜΕΙΚΟΣ,37.98173,23.71658,Entire home/apt,49,1,271,2022-09-03,5.52,2,332,62,00001036810
27791052,Quiet cosy flat near of Lycabettus (Athens-center),209855659,Joanna,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98867,23.74667,Entire home/apt,45,1,33,2022-08-27,0.67,3,50,13,AMA 00000484872
27515095,See the Acropolis from a Bright and Chic Loft,207482684,Niki,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96071,23.7298,Entire home/apt,80,2,214,2022-09-10,4.32,1,84,59,00000050630
27820414,Artistic Junior Suite with Acropolis View for 2,205209765,Panos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979271,23.726051,Hotel room,339,1,0,,,5,332,0,1070593
28276568,Όμορφο&Ασφαλές Κέντρο Αθήνας High speed Internet,213553138,Simon,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99599,23.74558,Entire home/apt,21,7,36,2022-08-31,0.73,2,340,6,00000313997
27519116,Chill Minimal Design Apt in Athens,1167063,Dimi David Opsimoulis,,ΙΛΙΣΙΑ,37.97417,23.74981,Entire home/apt,60,2,9,2021-09-21,0.19,38,0,1,00001151411
27820676,Quiet nice room at the foot of Lycabettus.,209855659,Joanna,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98695,23.74546,Private room,30,1,36,2022-09-04,0.74,3,52,13,AMA 00000531665
27521513,Acropolis View Penthouse N,79113043,Norma,,ΠΑΓΚΡΑΤΙ,37.97018,23.74236,Entire home/apt,135,2,32,2022-08-23,0.65,1,214,12,00001156633
27822341,Athens Kolonaki Square  Studio Athens,174363462,Katerina,,ΚΟΛΩΝΑΚΙ,37.97788,23.74209,Entire home/apt,65,1,187,2022-09-19,3.79,1,13,39,00000401487
28277565,G.P.C. Luxury Apartment 2 ATH with Garden,185590784,Gregory,,ΚΕΡΑΜΕΙΚΟΣ,37.9813,23.7176,Entire home/apt,53,1,255,2022-09-05,5.19,2,332,59,00001036810
27524146,Flat in the center!,207585143,Avgustinos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98242,23.73485,Entire home/apt,24,25,14,2021-08-31,0.28,1,156,0,00000464153
28278021,Beautiflu Boutique style flat,213562735,Aliki,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9573,23.73163,Entire home/apt,105,3,0,,,1,365,0,149277
27851783,Acropolis suites2 - Where else in Athens?,67462220,ΜΙΧΟΣ Μονοπροσωπη Ικε,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96826,23.72989,Entire home/apt,99,2,52,2022-09-14,1.06,2,335,15,00001201713
27524149,Syntagma - Plaka Apartment @ Central Athens,190394609,Christina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97452,23.73213,Entire home/apt,96,1,197,2022-09-19,3.95,13,318,62,
27853870,Thea's Residency with terrace at Acropolis,209699368,Despina,,ΑΚΡΟΠΟΛΗ,37.97156,23.72896,Entire home/apt,140,1,1,2018-09-22,0.02,3,0,0,00000183922
27535442,Look out to the Majestic Acropolis from the Rooftop Terrace,184971311,Konstantinos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95594,23.7171,Entire home/apt,110,1,54,2022-09-05,1.11,13,54,7,00000111764
27854484,Thea's Residency with terrace near Acropolis,209699368,Despina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9712,23.73066,Entire home/apt,220,1,0,,,3,0,0,00000081169
28303813,Bedway Athens Hostel (Bed in mixed dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95813,23.72866,Shared room,14,1,18,2022-09-07,0.37,8,349,9,1132269
27538146,Apartment Hermes - In the heart of Athens,184971311,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96441,23.72521,Entire home/apt,110,1,7,2022-09-03,0.16,13,47,3,00000111710
28309997,Bedway Athens Hostel (Bed in mixed dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95796,23.72918,Shared room,14,1,30,2022-08-08,0.91,8,357,21,
27538362,Unique Moments Ermou,9342458,Sofia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97528,23.731,Entire home/apt,80,1,21,2022-08-10,0.42,1,147,2,Exempt
28310093,Bedway Athens Hostel (Bed in mixed dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95805,23.72918,Shared room,14,1,5,2022-07-16,0.34,8,364,3,
28310170,Bedway Athens Hostel (Bed in female dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95805,23.72918,Shared room,14,1,1,2021-06-10,0.06,8,364,0,
27855292,NIKAM apartment,172316886,Titos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99011,23.72714,Entire home/apt,70,2,61,2022-09-07,1.24,1,173,20,00000174441
27544636,Athens Memory Creator,199480837,Giannis,,ΘΗΣΕΙΟ,37.9739,23.71933,Entire home/apt,80,1,83,2022-08-20,1.68,1,219,44,00000588634
27872405,BMO Athens Center Studio with Veranda,190396567,Lia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98736,23.72844,Entire home/apt,45,1,11,2019-08-26,0.25,2,0,0,00000424358
27886484,Τhe Red Room,45750170,Georgia,,ΑΝΩ ΚΥΨΕΛΗ,38.00543,23.73658,Private room,15,7,7,2022-04-11,0.15,2,351,3,00000275790
28310239,Bedway Athens Hostel (Bed in mixed dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95805,23.72918,Shared room,14,1,1,2022-07-01,0.37,8,364,1,
27548089,Studio με μεγάλη βεράντα στην Αθήνα,186377581,Μαρια,,ΘΗΣΕΙΟ,37.97846,23.72185,Entire home/apt,50,2,175,2022-09-12,3.51,1,335,35,00000335150
28310604,Bedway Athens Hostel (Bed in female dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95805,23.72918,Shared room,14,1,0,,,8,362,0,
28310635,"Modern apartment, EXCELLENT and VIBRANT location!!",213790279,Kostas & Eleni,,ΚΟΛΩΝΑΚΙ,37.97849,23.74404,Entire home/apt,59,2,41,2022-08-12,0.84,2,119,16,00000022772
27889614,Cozy Modern Apartment next to center of Athen's.,180164553,Jenny,,ΑΝΩ ΠΑΤΗΣΙΑ,38.018,23.74045,Entire home/apt,42,2,277,2022-09-10,6.17,2,127,82,00000043189
27892679,Stylish loft in the heart of Athens,1418201,D & Y Boutique Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97963,23.72872,Entire home/apt,78,3,2,2022-09-06,0.06,44,291,1,Exempt
27563227,Toni's - Valhalla of Thor in City Center,112527018,Toni,,ΠΑΓΚΡΑΤΙ,37.97294,23.74712,Entire home/apt,129,1,135,2022-09-05,2.71,40,39,29,00000080357
27896987,Blue Lilly-Family Spacious Lively apartment for 4,81478500,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96519,23.72278,Entire home/apt,121,1,1,2021-08-13,0.07,7,82,0,00000022907
28310729,Bedway Athens Hostel (Bed in female dormitory),212027686,Bedway Athens,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95805,23.72918,Shared room,14,1,15,2022-09-11,0.98,8,364,9,
27570647,Stylish apt in Athens center,144814182,Dropebnb,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98698,23.74045,Entire home/apt,68,2,11,2022-07-05,0.23,25,265,5,00000613378
27915714,"Lio's Home, enjoy the Athenian ambience",141667785,Stelios,,ΚΥΨΕΛΗ,37.99775,23.73472,Entire home/apt,40,2,1,2018-09-24,0.02,1,167,0,00000019048
27572545,Central Athenian Loft with view to the Parthenon,208031026,Elina-Kyriakos,,ΓΟΥΒΑ,37.95819,23.7453,Entire home/apt,70,2,34,2020-06-01,0.68,1,326,0,
27926494,Anna room./Pokój u Anny,210948266,Anna,,ΑΝΩ ΚΥΨΕΛΗ,38.00489,23.74278,Private room,26,1,5,2021-09-13,0.10,3,358,0,00000250629
28330265,The Foundry Apartment B-0 with a private patio,210519196,The Foundry Hotel,,ΚΕΡΑΜΕΙΚΟΣ,37.97884,23.72189,Hotel room,224,1,1,2022-07-12,0.42,12,313,1,1073556
28331169,The Foundry Apartment C-1,210519196,The Foundry Hotel,,ΚΕΡΑΜΕΙΚΟΣ,37.97879,23.72181,Hotel room,250,1,1,2019-08-26,0.03,12,330,0,1073556
27576850,Cosy House In The Heart Of Athens,138519250,Rene,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99203,23.73118,Entire home/apt,63,2,29,2019-08-19,0.58,2,0,0,00000122620
28331330,Athens Home 2,42693162,Nikos,,ΠΑΤΗΣΙΑ,38.01444,23.7336,Entire home/apt,35,2,1,2022-07-05,0.38,2,359,1,00000013787
27927293,"Hidden gem: Walk to Acropolis, avoid the crowds",3825871,Fedon,,ΚΕΡΑΜΕΙΚΟΣ,37.98119,23.71851,Entire home/apt,38,3,228,2022-09-17,4.60,1,13,54,00000268636
27579072,Renovated studio apartment in Pagrati,208090068,Nicole,,ΓΟΥΒΑ,37.95985,23.73954,Entire home/apt,39,5,17,2022-05-28,0.36,1,171,4,00000103356
27930007,"Cozy house in Athens, near a metro station",185528866,George,,ΚΟΛΟΚΥΝΘΟΥ,37.9998,23.71301,Entire home/apt,34,3,3,2018-11-02,0.06,2,11,0,00000289146
27942567,Soho Deluxe @ Kolonaki Square,198595015,Maria,,ΚΟΛΩΝΑΚΙ,37.97796,23.74228,Entire home/apt,131,2,40,2022-09-02,0.92,5,146,16,00000172750
28333741,"Modern flat,  VIBRANT and EXCELLENT spot!!",213790279,Kostas & Eleni,,ΚΟΛΩΝΑΚΙ,37.97934,23.74479,Entire home/apt,59,2,14,2022-08-03,0.29,2,142,4,00000017922
27585383,Elegant 2-BD Apt in the Center of Athens,152449611,Athina And/Or Eleni,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.989,23.72778,Entire home/apt,88,1,17,2022-09-06,0.34,20,306,5,00001121580
28334107,"Welcome to my apartment at Mets, near Acropolis!",213950042,Anna,,ΣΤΑΔΙΟ,37.96522,23.73565,Entire home/apt,27,2,38,2019-10-22,0.78,1,271,0,393139117
27944589,Room in Exarchia / Big house with balcony and view,78577228,Mariza And Ismini,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98517,23.7395,Private room,25,2,27,2022-08-14,0.55,3,332,9,Exempt
27948854,"Cozy Flat with Terrace & Patio, next to Lycabettus",1653525,Nikos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98651,23.73927,Entire home/apt,50,3,57,2020-11-04,1.16,15,262,0,00000971709
27586940,Apartment  in central of Athens.ΑΜΑ 00000066676,175970677,Eva,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98672,23.73942,Entire home/apt,25,1,14,2021-01-04,0.28,1,0,0,00000066676
28335965,Θέα στην Ακρόπολη,213003691,Μαρία,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96006,23.72616,Entire home/apt,73,2,88,2022-08-07,1.83,1,3,12,00000059009
27589246,Bee Maya Nest,172533124,Pavlos,,ΚΥΨΕΛΗ,38.00002,23.73497,Entire home/apt,45,2,0,,,2,364,0,
28337826,Spacious Peaceful Studio with  Garden Patio,1167063,Dimi David Opsimoulis,,ΙΛΙΣΙΑ,37.97585,23.75077,Entire home/apt,66,2,10,2022-09-06,0.20,38,308,4,00001151427
27973977,"Central, charming house, Alexiviadis@Kolonaki sq.",209981113,Mariachristina,,ΚΟΛΩΝΑΚΙ,37.97792,23.74177,Entire home/apt,155,3,31,2022-08-21,0.66,1,163,16,00000137330
27589300,Your cosy home in Athens with the Acropolis view.,207582657,Nicolas,,ΣΤΑΔΙΟ,37.967346,23.736082,Entire home/apt,115,3,2,2022-07-02,0.39,2,363,2,00400032407
27979885,City Centre Elegant Artist's Studio with veranda,62109482,Sophia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9859,23.73531,Entire home/apt,40,2,186,2022-09-16,3.78,2,246,46,00000417180
28356571,The Foundry Apartment D-1,210519196,The Foundry Hotel,,ΘΗΣΕΙΟ,37.9786,23.72185,Hotel room,193,1,4,2019-02-10,0.08,12,292,0,1073556
27591991,Acropolis View Penthouse Apartment by GHH,47038350,Golden Home Holidays,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96559,23.73234,Entire home/apt,138,2,161,2022-09-02,3.24,36,165,56,00001187248
28357206,The Foundry Apartment E-1,210519196,The Foundry Hotel,,ΚΕΡΑΜΕΙΚΟΣ,37.97877,23.72185,Hotel room,195,1,0,,,12,310,0,1073556
27981144,FEELS LIKE HOME 1,35579479,Evagelos,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9903,23.72098,Entire home/apt,38,1,84,2022-08-31,1.70,1,277,28,00000649870
27595679,"Danae's Athens cozy house, near by Acropolis.",158174541,Danae,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96553,23.72388,Entire home/apt,62,6,52,2020-03-04,1.05,1,0,0,AΡΙΘΜΟΣ ΜΗΤΡΩΟΥ ΑΚΙΝΗΤΟΥ 00000078988
27985395,Thiseio Big Apartment with Acropolis View,169829620,Elli,,ΘΗΣΕΙΟ,37.97576,23.71783,Entire home/apt,100,2,100,2022-09-17,2.38,1,259,57,00835096741
28357458,athens.apartotel.2,180442365,Hospex.,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97973,23.72678,Entire home/apt,69,1,10,2022-08-14,0.40,9,332,3,00000831454
27619032,Douka Kolonaki,58927059,Nicole,,ΠΑΓΚΡΑΤΙ,37.97491,23.74319,Entire home/apt,300,6,0,,,1,0,0,
28357761,The Foundry Apartment F-1,210519196,The Foundry Hotel,,ΚΕΡΑΜΕΙΚΟΣ,37.97882,23.72189,Hotel room,196,1,1,2019-09-03,0.03,12,326,0,1073556
27621026,Ευρύχωρο Διαμέρισμα Σε Athina με μεγάλα μπαλκόνια,159934965,Παναγιώτα(Γιολάντα),,ΠΑΤΗΣΙΑ,38.00974,23.73171,Entire home/apt,65,7,0,,,1,90,0,
28357962,The Foundry Apartment G-1,210519196,The Foundry Hotel,,ΘΗΣΕΙΟ,37.9787,23.72185,Hotel room,247,1,0,,,12,301,0,1073556
27994623,AS Athens Design Apartmant 1A,57151032,Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97962,23.72704,Entire home/apt,38,2,144,2022-09-05,2.97,8,285,41,00000470076
27997330,"Sisini 2, central apartment",211456546,Maria,,ΙΛΙΣΙΑ,37.97749,23.75251,Entire home/apt,125,2,0,,,1,58,0,
27621240,Retro Chic 1-BDRM in Lively Koukaki near Acropolis,208430826,Marilena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96419,23.7209,Entire home/apt,81,2,303,2022-09-15,6.07,1,318,58,00001102972
28003301,Explore Athens from a Renovated 1860s Home,211498337,Rachel,,ΘΗΣΕΙΟ,37.97457,23.71896,Entire home/apt,150,2,88,2022-09-16,1.82,2,163,24,0040476
28358186,The Foundry Apartment H-1,210519196,The Foundry Hotel,,ΘΗΣΕΙΟ,37.97779,23.72126,Hotel room,249,1,1,2022-02-13,0.14,12,310,1,1073556
28359189,Modern design apartment near Acropolis 2,88455015,Chris & Zeta,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96574,23.72689,Entire home/apt,124,1,133,2022-08-31,2.72,2,304,38,00001484627
27623473,The Picturesque 'Acropolis Cozy House' in the Heart of Plaka,187633767,Sade,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97265,23.72897,Entire home/apt,221,2,75,2022-09-19,1.52,2,120,20,00001315652
28366576,Oasis apartment facing Acropolis,104483519,Παρασκευή,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95695,23.72398,Entire home/apt,80,3,36,2019-09-12,0.75,1,111,0,00000039059
27651761,One step from Acropolis with a touch of the past.,22057402,Liana & Theodosios,,ΣΤΑΔΙΟ,37.96638,23.74502,Entire home/apt,37,2,107,2022-09-03,2.17,3,169,23,00000251633
28021785,Traveller's cozy appartment,102768856,Marianna,,ΠΡΟΜΠΟΝΑ,38.02544,23.7318,Entire home/apt,50,2,4,2021-09-05,0.08,1,2,0,00000274887
28023458,Whole aprtmnt next to Megaro and American embassy!,94476793,Anna,,ΙΛΙΣΙΑ,37.97905,23.75553,Entire home/apt,70,1,2,2018-11-18,0.04,4,293,0,00000257894
27664586,The 1 Elegant central room next to metro,2089542,Tia & Mike,,ΙΛΙΣΙΑ,37.97463,23.74817,Private room,52,1,44,2022-06-11,0.89,65,344,25,00000197607
27664978,Penthouse ''Athens Village'',208738469,Daniela,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02316,23.72988,Entire home/apt,65,2,3,2021-08-02,0.06,1,46,0,00000273930
28025202,Luxurious art apartment AR2,211498337,Rachel,,ΘΗΣΕΙΟ,37.97457,23.71896,Entire home/apt,70,2,5,2022-08-04,1.60,2,3,5,00000068866
28383745,Cosy penthouse next to metro,41595780,Αιμίλιος,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99013,23.75929,Entire home/apt,49,2,55,2022-09-10,1.26,1,320,24,00000400111
27665040,2bedroom central appartment,208795940,Flora,,ΓΟΥΒΑ,37.95924,23.73996,Entire home/apt,40,3,79,2022-09-10,1.62,1,313,27,00001364462
28384365,Penthouse with Lycabettus-View,22998954,Harald,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98879,23.73009,Entire home/apt,52,18,39,2022-09-12,0.84,1,42,8,00000507381
28396979,Perfect Studio@historic center-great neighborhood,185851494,Eirini,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72361,Entire home/apt,60,2,101,2022-09-12,2.10,1,170,18,00001531890
28027599,Voted best apt in Athens center near Acropolis vl2,76985550,Panagiotis,,ΘΗΣΕΙΟ,37.9749,23.71567,Entire home/apt,65,2,187,2022-09-12,3.80,2,322,41,00000348680
28030168,Apartment in the center of Athens.,211105162,Victor,,ΣΕΠΟΛΙΑ,38.00191,23.72073,Entire home/apt,30,1,117,2022-08-28,2.37,1,80,22,
27665574,The 2 Elegant central room next to metro,2089542,Tia & Mike,,ΙΛΙΣΙΑ,37.97463,23.74817,Private room,54,1,22,2022-04-04,0.45,65,334,4,00000197630
28397856,Your Home next to Acropolis Metro Station & Museum,47102453,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96872,23.73002,Entire home/apt,30,2,108,2021-10-31,2.29,1,0,11,00000902290
27665814,Διαμερισμα,208802070,Sofia,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00383,23.72741,Private room,40,1,0,,,1,179,0,
28033931,Suite 01 - Smart Cozy Suites - In the heart of Athens - 9 minutes from metro,211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98774,23.72788,Entire home/apt,80,2,108,2022-07-18,2.20,7,327,7,00000045459
27667116,The 3 Elegant central room next to metro,2089542,Tia & Mike,,ΙΛΙΣΙΑ,37.97463,23.74817,Private room,54,3,36,2022-04-10,0.72,65,330,7,00000197651
28036881,room1,211781766,Rene,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98478,23.72637,Private room,50,50,0,,,1,0,0,
28397924,Athens Sweet Home,214391741,Hanserich,,ΚΟΛΩΝΑΚΙ,37.982,23.73898,Entire home/apt,90,4,21,2022-07-15,0.43,2,182,4,00000371632
27667175,"The 4 Elegant room next to metro, view Acropoli",2089542,Tia & Mike,,ΙΛΙΣΙΑ,37.97463,23.74817,Private room,58,1,20,2022-07-14,0.40,65,349,4,00000197662
28397966,industrial studio Metaxourgeio postmodern building,50501653,Elsa,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9863,23.7135,Shared room,21,1,2,2021-08-16,0.04,1,364,0,
27673524,Κατηκια5οροφος,208867397,Antreas,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00612,23.73134,Entire home/apt,50,1,0,,,1,0,0,
28039445,Spacious and cozy apartment in Athens,94069636,Anastasia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994518492173896,23.724242046522704,Entire home/apt,100,2,0,,,1,116,0,00001652695
27676327,Natalie's House,208893617,Anastasia,,ΣΤΑΔΙΟ,37.96501,23.73607,Entire home/apt,40,2,70,2019-12-10,1.42,1,76,0,00000042814
28041489,Trevlig lägenhet med 2 sovrum centralt i Aten,200305637,Litsa,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02282,23.73896,Entire home/apt,33,3,13,2019-11-10,0.27,1,46,0,
28398208,"Sunny, spacious@historic center-bohemian Psyri-VFM",70877657,Stathis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72361,Entire home/apt,68,2,53,2022-09-10,1.11,1,165,19,00001532149
27677003,Special studio in the heart of Athens!,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98159,23.72156,Entire home/apt,39,1,363,2022-09-16,7.26,33,283,108,00000206205
27678606,"Stylish Elegant Aprtmnt in Kolonaki, Athens Centre",62109482,Sophia,,ΚΟΛΩΝΑΚΙ,37.98021,23.73868,Entire home/apt,54,2,21,2022-08-26,0.42,2,349,9,00000417147
28406519,"1st floor, Sunny, 2 bedroom apt @historical center",94728448,Eirini,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72361,Entire home/apt,110,3,66,2022-06-07,1.38,1,341,12,00001531965
28042027,Complex of Residences & Pool in the heart of city,206838334,Stratos,,ΘΗΣΕΙΟ,37.97803,23.72284,Entire home/apt,1190,1,15,2022-09-16,0.35,5,331,9,1072654
28055541,Suite 04 - Smart Cozy Suites - In the heart of Athens - 5 minutes from Metro,211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99052,23.72784,Entire home/apt,75,2,42,2022-09-10,0.85,7,89,3,00000045460
27686070,Greece U Around Athens Thissio Suites No. 3,13115279,Greece You Around,,ΘΗΣΕΙΟ,37.97526,23.71364,Entire home/apt,120,2,17,2022-07-31,0.34,7,252,2,00000298886
28065986,"Fully renovated, modern beauty in Central Athens!",212011117,Georgios,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99041,23.73893,Entire home/apt,60,2,19,2022-08-05,0.39,2,345,5,33448899013
27687813,Charming 2bd apt next to the center & Acropolis,187500434,Kiki,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96458,23.7259,Entire home/apt,60,2,119,2022-09-16,2.41,1,344,37,00000468657
