,id,neighbourhood_cleansed,reviews_per_month,room_type
1402,17326165,ΠΑΓΚΡΑΤΙ,0.99,Entire home/apt
1403,17326297,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.42,Entire home/apt
1404,17327586,ΙΛΙΣΙΑ,2.11,Entire home/apt
1405,17329473,ΠΕΤΡΑΛΩΝΑ,4.64,Entire home/apt
1406,17335270,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.13,Entire home/apt
1407,17342908,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.57,Entire home/apt
1408,17342963,ΚΕΡΑΜΕΙΚΟΣ,8.14,Entire home/apt
1409,17350984,ΝΕΟΣ ΚΟΣΜΟΣ,0.06,Entire home/apt
1410,17354554,ΑΚΡΟΠΟΛΗ,0.95,Entire home/apt
1411,17385124,ΑΜΠΕΛΟΚΗΠΟΙ,1.77,Entire home/apt
1412,17399586,ΛΥΚΑΒΗΤΤΟΣ,0.16,Entire home/apt
1413,17411473,ΝΕΟΣ ΚΟΣΜΟΣ,0.02,Entire home/apt
1414,17455270,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.66,Private room
1415,17455901,ΝΙΡΒΑΝΑ,4.01,Entire home/apt
1416,17455908,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.08,Entire home/apt
1417,17474302,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.39,Entire home/apt
1418,17478076,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.34,Entire home/apt
1419,17478689,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.81,Entire home/apt
1420,17479698,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.63,Entire home/apt
1421,17494323,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.25,Entire home/apt
1422,17505787,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3.24,Entire home/apt
1423,17506477,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.51,Entire home/apt
1424,17509739,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.02,Entire home/apt
1425,17511573,ΠΑΓΚΡΑΤΙ,0.04,Entire home/apt
1426,17519200,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.31,Entire home/apt
1427,17522954,ΘΗΣΕΙΟ,0.97,Entire home/apt
1428,17531132,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3.95,Entire home/apt
1429,17539583,ΠΑΤΗΣΙΑ,0.57,Entire home/apt
1430,17540557,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.28,Entire home/apt
1431,17542914,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.48,Entire home/apt
1432,17559373,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.08,Entire home/apt
1433,17568882,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.38,Entire home/apt
1434,17573532,ΚΥΨΕΛΗ,2.12,Entire home/apt
1435,17578283,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,0.0,Entire home/apt
1436,17580285,ΖΑΠΠΕΙΟ,6.46,Entire home/apt
1437,17592160,ΚΟΛΩΝΑΚΙ,3.18,Entire home/apt
1438,17596402,ΠΑΤΗΣΙΑ,0.71,Entire home/apt
1439,17599456,ΓΚΑΖΙ,2.69,Entire home/apt
1440,17612351,ΑΜΠΕΛΟΚΗΠΟΙ,1.75,Entire home/apt
1441,17617871,ΠΕΤΡΑΛΩΝΑ,0.0,Entire home/apt
1442,17619062,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Private room
1443,17620369,ΙΛΙΣΙΑ,0.99,Entire home/apt
1444,17621865,ΓΚΥΖΗ,0.11,Entire home/apt
1445,17629191,ΠΕΤΡΑΛΩΝΑ,0.62,Entire home/apt
1446,17633549,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
1447,17645632,ΠΑΓΚΡΑΤΙ,1.96,Entire home/apt
1448,17645690,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0,Entire home/apt
1449,17660501,ΑΚΡΟΠΟΛΗ,2.47,Entire home/apt
1450,17661001,ΣΤΑΔΙΟ,0.0,Entire home/apt
1451,17671641,ΠΕΔΙΟ ΑΡΕΩΣ,0.08,Entire home/apt
1452,17677064,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.24,Entire home/apt
1453,17679480,ΣΤΑΔΙΟ,2.02,Entire home/apt
1454,17681067,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.69,Entire home/apt
1455,17691186,ΠΕΤΡΑΛΩΝΑ,0.0,Private room
1456,17695435,ΚΥΨΕΛΗ,1.56,Entire home/apt
1457,17705273,ΚΥΨΕΛΗ,0.17,Entire home/apt
1458,17713513,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.75,Entire home/apt
1459,17716763,ΣΤΑΔΙΟ,3.49,Entire home/apt
1460,17717008,ΠΑΓΚΡΑΤΙ,3.1,Entire home/apt
1461,17717233,ΠΑΓΚΡΑΤΙ,3.26,Entire home/apt
1462,17717302,ΠΑΓΚΡΑΤΙ,2.94,Entire home/apt
1463,17717518,ΖΑΠΠΕΙΟ,5.26,Entire home/apt
1464,17717692,ΠΑΓΚΡΑΤΙ,4.56,Entire home/apt
1465,17721770,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.11,Entire home/apt
1466,17726147,ΓΟΥΒΑ,0.69,Entire home/apt
1467,17728362,ΘΗΣΕΙΟ,2.82,Entire home/apt
1468,17728900,ΙΛΙΣΙΑ,0.05,Entire home/apt
1469,17735646,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.22,Entire home/apt
1470,17749066,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,5.13,Entire home/apt
1471,17755059,ΓΟΥΔΙ,2.24,Entire home/apt
1472,17757664,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.26,Private room
1473,17758557,ΑΚΡΟΠΟΛΗ,2.87,Entire home/apt
1474,17769404,ΑΜΠΕΛΟΚΗΠΟΙ,0.51,Entire home/apt
1475,17771710,ΣΤΑΔΙΟ,0.0,Entire home/apt
1476,17782505,ΑΜΠΕΛΟΚΗΠΟΙ,1.0,Entire home/apt
1477,17783220,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,1.68,Entire home/apt
1478,17784009,ΑΚΡΟΠΟΛΗ,0.02,Entire home/apt
1479,17784390,ΓΚΥΖΗ,2.2,Entire home/apt
1480,17791113,ΚΥΨΕΛΗ,0.6,Entire home/apt
1481,17802640,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,1.75,Entire home/apt
1482,17803900,ΑΚΡΟΠΟΛΗ,0.47,Entire home/apt
1483,17817066,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
1484,17825573,ΚΟΛΩΝΑΚΙ,1.63,Private room
1485,17834351,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.43,Entire home/apt
1486,17839866,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.25,Entire home/apt
1487,17840910,ΛΥΚΑΒΗΤΤΟΣ,0.07,Entire home/apt
1488,17841810,ΝΕΟΣ ΚΟΣΜΟΣ,3.21,Private room
1489,17843827,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.36,Entire home/apt
1490,17854145,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,2.79,Entire home/apt
1491,17860716,ΒΟΤΑΝΙΚΟΣ,5.67,Entire home/apt
1492,17861397,ΘΗΣΕΙΟ,1.19,Entire home/apt
1493,17871125,ΑΚΡΟΠΟΛΗ,0.86,Entire home/apt
1494,17872403,ΑΚΡΟΠΟΛΗ,4.43,Entire home/apt
1495,17874832,ΠΑΓΚΡΑΤΙ,0.77,Entire home/apt
1496,17876640,ΚΕΡΑΜΕΙΚΟΣ,2.8,Entire home/apt
1497,17878810,ΘΗΣΕΙΟ,1.08,Entire home/apt
1498,17885186,ΑΚΡΟΠΟΛΗ,4.72,Entire home/apt
1499,17886534,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,1.66,Private room
1500,17896398,ΚΟΛΩΝΑΚΙ,3.5,Entire home/apt
1501,17897804,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.47,Entire home/apt
1502,17898001,ΝΕΟΣ ΚΟΣΜΟΣ,1.56,Entire home/apt
1503,17899473,ΑΝΩ ΚΥΨΕΛΗ,1.62,Entire home/apt
1504,17902276,ΣΤΑΔΙΟ,4.06,Entire home/apt
1505,17903077,ΙΛΙΣΙΑ,0.41,Entire home/apt
1506,17914038,ΓΚΑΖΙ,5.41,Entire home/apt
1507,17915847,ΝΕΟΣ ΚΟΣΜΟΣ,3.01,Entire home/apt
1508,17917418,ΓΚΑΖΙ,4.43,Entire home/apt
1509,17921580,ΚΟΛΩΝΟΣ,0.99,Private room
1510,17923061,ΝΕΟΣ ΚΟΣΜΟΣ,3.75,Entire home/apt
1511,17924763,ΓΟΥΒΑ,0.08,Entire home/apt
1512,17937063,ΓΚΑΖΙ,4.3,Entire home/apt
1513,17938385,ΚΕΡΑΜΕΙΚΟΣ,1.92,Entire home/apt
1514,17938713,ΖΑΠΠΕΙΟ,1.1,Entire home/apt
1515,17950524,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.35,Entire home/apt
1516,17954149,ΚΕΡΑΜΕΙΚΟΣ,0.26,Entire home/apt
1517,17957334,ΑΜΠΕΛΟΚΗΠΟΙ,1.04,Entire home/apt
1518,17959385,ΠΑΓΚΡΑΤΙ,1.7,Entire home/apt
1519,17982210,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.3,Entire home/apt
1520,17988020,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4.4,Entire home/apt
1521,17988142,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,6.29,Entire home/apt
1522,17990668,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,2.4,Entire home/apt
1523,17993535,ΓΚΥΖΗ,0.41,Entire home/apt
1524,18004326,ΑΝΩ ΚΥΨΕΛΗ,0.79,Entire home/apt
1525,18011822,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.35,Private room
1526,18012048,ΚΟΛΩΝΑΚΙ,0.97,Entire home/apt
1527,18012163,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.7,Private room
1528,18018539,ΑΝΩ ΚΥΨΕΛΗ,0.92,Entire home/apt
1529,18019998,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.52,Entire home/apt
1530,18022249,ΠΑΓΚΡΑΤΙ,2.13,Entire home/apt
1531,18029476,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Entire home/apt
1532,18030048,ΠΟΛΥΓΩΝΟ,0.06,Entire home/apt
1533,18037665,ΚΟΛΩΝΑΚΙ,1.26,Entire home/apt
1534,18046510,ΑΚΡΟΠΟΛΗ,1.23,Entire home/apt
1535,18051229,ΠΟΛΥΓΩΝΟ,1.98,Entire home/apt
1536,18054880,ΑΚΡΟΠΟΛΗ,0.0,Hotel room
1537,18055452,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.04,Hotel room
1538,18055690,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.02,Hotel room
1539,18055991,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.04,Hotel room
1540,18056397,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.15,Hotel room
1541,18056556,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.04,Hotel room
1542,18064024,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.05,Entire home/apt
1543,18064894,ΠΑΓΚΡΑΤΙ,1.15,Entire home/apt
1544,18067139,ΣΤΑΔΙΟ,0.79,Entire home/apt
1545,18068203,ΚΥΨΕΛΗ,0.02,Entire home/apt
1546,18085100,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,1.57,Entire home/apt
1547,18104382,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.02,Entire home/apt
1548,18107547,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.52,Entire home/apt
1549,18109028,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.79,Entire home/apt
1550,18112384,ΠΕΤΡΑΛΩΝΑ,1.4,Entire home/apt
1551,18112699,ΣΤΑΔΙΟ,0.71,Entire home/apt
1552,18128838,ΑΚΡΟΠΟΛΗ,0.52,Entire home/apt
1553,18131669,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.57,Private room
1554,18137065,ΓΟΥΒΑ,0.92,Private room
1555,18138422,ΖΑΠΠΕΙΟ,3.49,Entire home/apt
1556,18144362,ΚΕΡΑΜΕΙΚΟΣ,2.99,Entire home/apt
1557,18144611,ΘΗΣΕΙΟ,0.02,Entire home/apt
1558,18145719,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.59,Entire home/apt
1559,18145824,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.64,Entire home/apt
1560,18149108,ΙΛΙΣΙΑ,1.32,Entire home/apt
1561,18153771,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.5,Entire home/apt
1562,18171925,ΚΟΛΩΝΑΚΙ,0.0,Entire home/apt
1563,18189771,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.17,Entire home/apt
1564,18190138,ΓΚΥΖΗ,0.49,Entire home/apt
1565,18193204,ΛΥΚΑΒΗΤΤΟΣ,1.94,Entire home/apt
1566,18209656,ΑΜΠΕΛΟΚΗΠΟΙ,0.02,Entire home/apt
1567,18209826,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,4.84,Entire home/apt
1568,18210181,ΝΕΟΣ ΚΟΣΜΟΣ,2.24,Entire home/apt
1569,18222532,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.09,Private room
1570,18226923,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.02,Entire home/apt
1571,18227619,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.46,Entire home/apt
1572,18237903,ΘΗΣΕΙΟ,0.18,Entire home/apt
1573,18250369,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.44,Entire home/apt
1574,18260240,ΝΕΟΣ ΚΟΣΜΟΣ,7.83,Entire home/apt
1575,18265458,ΝΕΟΣ ΚΟΣΜΟΣ,1.97,Entire home/apt
1576,18265707,ΝΕΟΣ ΚΟΣΜΟΣ,5.12,Entire home/apt
1577,18280273,ΚΟΛΩΝΑΚΙ,0.0,Private room
1578,18282778,ΚΟΛΩΝΑΚΙ,0.44,Entire home/apt
1579,18304295,ΠΕΤΡΑΛΩΝΑ,1.98,Entire home/apt
1580,18304630,ΝΕΟΣ ΚΟΣΜΟΣ,0.79,Entire home/apt
1581,18304952,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.88,Entire home/apt
1582,18336124,ΠΑΤΗΣΙΑ,7.86,Entire home/apt
1583,18350255,ΚΟΛΩΝΟΣ,0.0,Entire home/apt
1584,18351607,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,0.11,Entire home/apt
1585,18355060,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.12,Entire home/apt
1586,18355635,ΓΚΥΖΗ,0.62,Entire home/apt
1587,18364639,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,4.45,Entire home/apt
1588,18371432,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,2.04,Entire home/apt
1589,18372225,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.43,Entire home/apt
1590,18374398,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.93,Entire home/apt
1591,18375181,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3.06,Entire home/apt
1592,18381343,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.95,Entire home/apt
1593,18398638,ΘΗΣΕΙΟ,2.27,Entire home/apt
1594,18404226,ΛΥΚΑΒΗΤΤΟΣ,0.69,Entire home/apt
1595,18409819,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.31,Entire home/apt
1596,18411330,ΚΥΨΕΛΗ,1.0,Entire home/apt
1597,18418327,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.04,Private room
1598,18420272,ΝΕΟΣ ΚΟΣΜΟΣ,1.52,Entire home/apt
1599,18421975,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,3.95,Entire home/apt
1600,18430465,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,0.38,Entire home/apt
1601,18439923,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.35,Private room
1602,18445633,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.53,Entire home/apt
1603,18446782,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
1604,18452491,ΠΕΔΙΟ ΑΡΕΩΣ,2.79,Entire home/apt
1605,18458433,ΑΚΡΟΠΟΛΗ,0.19,Entire home/apt
1606,18460729,ΑΚΡΟΠΟΛΗ,0.02,Entire home/apt
1607,18472257,ΘΗΣΕΙΟ,3.07,Entire home/apt
1608,18479125,ΙΛΙΣΙΑ,0.86,Entire home/apt
1609,18479987,ΙΛΙΣΙΑ,0.15,Entire home/apt
1610,18482150,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
1611,18484414,ΘΗΣΕΙΟ,0.06,Entire home/apt
1612,18484543,ΠΕΔΙΟ ΑΡΕΩΣ,0.0,Private room
1613,18484767,ΚΕΡΑΜΕΙΚΟΣ,0.86,Entire home/apt
1614,18484807,ΑΚΡΟΠΟΛΗ,0.09,Private room
1615,18488584,ΝΕΟΣ ΚΟΣΜΟΣ,0.37,Entire home/apt
1616,18499262,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.95,Entire home/apt
1617,18502845,ΝΕΟΣ ΚΟΣΜΟΣ,3.41,Entire home/apt
1618,18504862,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.32,Entire home/apt
1619,18511884,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.15,Entire home/apt
1620,18514352,ΠΑΓΚΡΑΤΙ,0.98,Entire home/apt
1621,18521768,ΘΗΣΕΙΟ,0.06,Entire home/apt
1622,18532919,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.05,Entire home/apt
1623,18541723,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.06,Entire home/apt
1624,18542749,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.74,Entire home/apt
1625,18544199,ΚΥΨΕΛΗ,0.86,Entire home/apt
1626,18547065,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3.31,Entire home/apt
1627,18553027,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.02,Entire home/apt
1628,18553511,ΚΟΛΩΝΑΚΙ,1.06,Entire home/apt
1629,18558906,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.15,Entire home/apt
1630,18559980,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.22,Entire home/apt
1631,18573813,ΖΑΠΠΕΙΟ,3.65,Entire home/apt
1632,18576199,ΛΥΚΑΒΗΤΤΟΣ,3.46,Entire home/apt
1633,18580528,ΚΟΛΩΝΑΚΙ,0.45,Entire home/apt
1634,18588037,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.5,Entire home/apt
1635,18588925,ΖΑΠΠΕΙΟ,28.0,Private room
1636,18590954,ΚΟΛΩΝΟΣ,0.13,Entire home/apt
1637,18606986,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.54,Entire home/apt
1638,18607753,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,0.0,Entire home/apt
1639,18613848,ΕΛΛΗΝΟΡΩΣΩΝ,0.4,Entire home/apt
1640,18620031,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.2,Entire home/apt
1641,18622741,ΑΚΡΟΠΟΛΗ,2.1,Entire home/apt
1642,18625263,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.12,Entire home/apt
1643,18628642,ΖΑΠΠΕΙΟ,0.46,Entire home/apt
1644,18630883,ΝΕΟΣ ΚΟΣΜΟΣ,2.55,Entire home/apt
1645,18635333,ΒΟΤΑΝΙΚΟΣ,2.6,Entire home/apt
1646,18639414,ΚΟΛΩΝΑΚΙ,0.51,Entire home/apt
1647,18651669,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.57,Entire home/apt
1648,18661562,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.17,Entire home/apt
1649,18663958,ΚΥΨΕΛΗ,0.06,Entire home/apt
1650,18676654,ΝΕΟΣ ΚΟΣΜΟΣ,2.34,Entire home/apt
1651,18684833,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.34,Entire home/apt
1652,18687664,ΘΗΣΕΙΟ,3.12,Entire home/apt
1653,18697930,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.91,Entire home/apt
1654,18698423,ΠΑΓΚΡΑΤΙ,1.61,Entire home/apt
1655,18701268,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.02,Entire home/apt
1656,18706121,ΣΤΑΔΙΟ,0.08,Entire home/apt
1657,18709964,ΑΚΡΟΠΟΛΗ,0.02,Entire home/apt
1658,18710977,ΑΜΠΕΛΟΚΗΠΟΙ,1.51,Entire home/apt
1659,18711007,ΑΚΡΟΠΟΛΗ,0.06,Entire home/apt
1660,18723334,ΝΕΟΣ ΚΟΣΜΟΣ,4.71,Entire home/apt
1661,18726013,ΝΕΟΣ ΚΟΣΜΟΣ,0.77,Entire home/apt
1662,18729645,ΠΕΔΙΟ ΑΡΕΩΣ,1.42,Entire home/apt
1663,18730660,ΓΟΥΒΑ,0.58,Entire home/apt
1664,18731369,ΛΥΚΑΒΗΤΤΟΣ,4.91,Entire home/apt
1665,18731637,ΘΗΣΕΙΟ,2.99,Entire home/apt
1666,18731837,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.98,Entire home/apt
1667,18740427,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.88,Entire home/apt
1668,18740855,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.86,Entire home/apt
1669,18743803,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.37,Entire home/apt
1670,18744210,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3.76,Entire home/apt
1671,18748197,ΓΚΥΖΗ,2.14,Entire home/apt
1672,18748465,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.21,Entire home/apt
1673,18752674,ΚΕΡΑΜΕΙΚΟΣ,1.15,Entire home/apt
1674,18753757,ΚΕΡΑΜΕΙΚΟΣ,0.71,Entire home/apt
1675,18762925,ΘΗΣΕΙΟ,1.46,Entire home/apt
1676,18770769,ΝΕΟΣ ΚΟΣΜΟΣ,0.52,Entire home/apt
1677,18773253,ΠΑΓΚΡΑΤΙ,0.9,Entire home/apt
1678,18786357,ΛΥΚΑΒΗΤΤΟΣ,1.54,Entire home/apt
1679,18788914,ΝΕΟΣ ΚΟΣΜΟΣ,2.18,Entire home/apt
1680,18790389,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.49,Entire home/apt
1681,18791961,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,3.39,Entire home/apt
1682,18799671,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.7,Entire home/apt
1683,18801851,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0,Private room
1684,18803097,ΖΑΠΠΕΙΟ,0.09,Entire home/apt
1685,18805131,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,1.02,Entire home/apt
1686,18814761,ΑΜΠΕΛΟΚΗΠΟΙ,1.27,Entire home/apt
1687,18817866,ΝΙΡΒΑΝΑ,0.67,Entire home/apt
1688,18819942,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,4.32,Entire home/apt
